SESSION_ID,LICENSE_PLATE,FACILITY_ID,FACILITY_NAME,DISTRICT,IN_TIME,OUT_TIME,ACTUAL_DURATION_HOURS,RATE_PER_HOUR,COST,STATUS,LICENSE_PLATE_STATE,INGESTED_AT,ROW_TIMESTAMP,OFFSET_ID
b5c0c8e1-43ed-41ce-99d6-084b71427963,J13-CLX,32,Queens Center Mall,Queens,2025-10-16 07:59:09.000 -0400,2025-10-16 13:24:35.155 -0400,5.420000076,5,27.120000839,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
1aac94d8-6288-45f8-99bc-55a403f686de,SUD-4481,33,Rego Park 63rd Dr,Queens,2025-10-16 07:43:30.000 -0400,2025-10-16 13:05:23.524 -0400,5.360000134,5,26.819999695,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
866affa9-972a-4415-b6bc-9846398521c3,YRT-1387,33,Rego Park 63rd Dr,Queens,2025-10-16 07:18:18.000 -0400,2025-10-16 13:50:05.577 -0400,6.53000021,5,32.650001526,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
36e4ec3a-208f-477d-b815-328abd78e79f,EK-46973,34,Jackson Heights 37th Ave,Queens,2025-10-16 07:33:48.000 -0400,2025-10-16 13:15:57.977 -0400,5.699999809,6,34.220001221,completed,CT,2026-02-07 18:18:03.932 -0500,\\N,\\N
96b83daf-76d1-4d9a-a9dd-4bba31b7aadc,BMP-5597,37,Yankee Stadium Lot A,Bronx,2025-10-16 07:56:39.000 -0400,2025-10-16 13:28:25.382 -0400,5.53000021,25,138.240005493,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
fbcd384f-3e56-458c-bef3-f891a05fc6d7,NZZ-3146,41,St George Ferry Terminal,Staten_Island,2025-10-16 07:47:57.000 -0400,2025-10-16 13:55:30.171 -0400,6.130000114,5,30.629999161,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
d174eb3b-35ac-44f5-a58d-31d7c448aff0,VLN-5656,42,Staten Island Mall,Staten_Island,2025-10-16 07:09:10.000 -0400,2025-10-16 13:40:31.760 -0400,6.519999981,0,0,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
bda5f13a-4604-4e6f-b029-7fe3b59c9072,BRU-9923,43,Staten Island Courthouse,Staten_Island,2025-10-16 07:50:47.000 -0400,2025-10-16 13:44:54.804 -0400,5.900000095,5,29.510000229,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
fa0e5b35-e570-4717-8e22-f37e4fb2ae5d,AKM-7444,1,Times Square 44th St,Manhattan,2025-10-16 08:50:43.000 -0400,2025-10-16 13:17:29.805 -0400,4.449999809,35,155.619995117,completed,FL,2026-02-07 18:18:03.932 -0500,\\N,\\N
cab08208-04b7-4d31-b8fb-f7fee5019eae,XGB-5143,1,Times Square 44th St,Manhattan,2025-10-16 08:44:14.000 -0400,2025-10-16 13:30:59.523 -0400,4.78000021,35,167.279998779,completed,IL,2026-02-07 18:18:03.932 -0500,\\N,\\N
bc2891ad-525b-4211-8ba1-7a0431427c89,XTD-6500,4,Financial District Wall St,Manhattan,2025-10-16 08:21:59.000 -0400,2025-10-16 13:21:10.320 -0400,4.989999771,40,199.460006714,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
58e273b0-4440-4145-af8e-568b599d6b5c,EEK-4875,5,Midtown 5th Ave,Manhattan,2025-10-16 08:20:48.000 -0400,2025-10-16 13:45:25.571 -0400,5.409999847,38,205.600006104,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
dc63d0fc-f81b-4df0-a2bf-3c666c9c1ae1,HLY-7272,5,Midtown 5th Ave,Manhattan,2025-10-16 08:42:49.000 -0400,2025-10-16 13:06:01.786 -0400,4.389999866,38,166.699996948,completed,TX,2026-02-07 18:18:03.932 -0500,\\N,\\N
94cc70a0-3b8d-44d3-a56b-960d42d1b098,LBU-9128,6,Chelsea Market 15th St,Manhattan,2025-10-16 08:18:06.000 -0400,2025-10-16 13:03:06.861 -0400,4.75,25,118.760002136,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
f8844d85-d89d-471a-8635-f90abc738c37,A53-FCW,6,Chelsea Market 15th St,Manhattan,2025-10-16 08:24:54.000 -0400,2025-10-16 13:46:29.125 -0400,5.360000134,25,133.990005493,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
e09807f1-539d-49a9-a2c8-17da469ba7e4,VBB-7989,7,Upper East Side 86th St,Manhattan,2025-10-16 08:27:38.000 -0400,2025-10-16 13:50:32.047 -0400,5.380000114,30,161.449996948,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
fda0f288-9929-4eb4-8d6f-00d1e9d6059c,6CVE386,8,Upper West Side 72nd St,Manhattan,2025-10-16 08:26:54.000 -0400,2025-10-16 13:51:56.476 -0400,5.420000076,28,151.690002441,completed,CA,2026-02-07 18:18:03.932 -0500,\\N,\\N
f122acc7-68a7-4721-b70e-12c346774992,SAG-9498,8,Upper West Side 72nd St,Manhattan,2025-10-16 08:14:01.000 -0400,2025-10-16 13:41:27.614 -0400,5.460000038,28,152.809997559,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
223594d1-6358-4aa9-9c1f-31cad818caf6,ZHA-3656,9,SoHo Broadway,Manhattan,2025-10-16 08:53:01.000 -0400,2025-10-16 13:15:40.843 -0400,4.380000114,35,153.220001221,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
9e10b884-ff83-48a1-bd0f-5e22efa59999,CMR-7273,14,Lincoln Center 65th St,Manhattan,2025-10-16 08:51:40.000 -0400,2025-10-16 13:50:49.459 -0400,4.989999771,30,149.580001831,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
04b4230a-5d8f-42af-981c-deb593212e6a,GAT-8742,15,Columbus Circle,Manhattan,2025-10-16 08:42:55.000 -0400,2025-10-16 13:50:13.683 -0400,5.119999886,35,179.259994507,completed,FL,2026-02-07 18:18:03.932 -0500,\\N,\\N
cad07d4e-af1c-4da0-8f27-7d97784c8bf0,WES-8497,26,Long Island City Court Square,Queens,2025-10-16 08:06:38.000 -0400,2025-10-16 13:49:42.217 -0400,5.71999979,9,51.459999084,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
6e54fbd9-b0d3-4b58-bf75-0d2d8511c5cf,GVH-6272,26,Long Island City Court Square,Queens,2025-10-16 08:34:52.000 -0400,2025-10-16 13:50:18.048 -0400,5.260000229,9,47.319999695,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
870a1bd8-8b9b-49ca-b2ae-bb935907e503,HCE-9134,26,Long Island City Court Square,Queens,2025-10-16 08:31:52.000 -0400,2025-10-16 13:58:30.738 -0400,5.440000057,9,49,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
73e690ee-adb4-46d5-a8fc-b197c0e4de81,NRR-7816,28,Jamaica Station,Queens,2025-10-16 08:25:51.000 -0400,2025-10-16 13:32:01.017 -0400,5.099999905,6,30.620000839,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
b3a77a62-d4ba-441f-8ffb-4128d9322a5c,KSW-1807,36,Jerome-190th St Garage,Bronx,2025-10-16 08:42:39.000 -0400,2025-10-16 13:32:11.192 -0400,4.829999924,7,33.779998779,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
3408a01a-8ca9-4420-95d8-205396e7abf7,WZJ-5803,36,Jerome-190th St Garage,Bronx,2025-10-16 08:49:34.000 -0400,2025-10-16 13:15:23.305 -0400,4.429999828,7,31.010000229,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
f5f7350a-8439-42ec-830c-4c865d277501,S52-LFC,36,Jerome-190th St Garage,Bronx,2025-10-16 08:30:28.000 -0400,2025-10-16 13:57:44.787 -0400,5.449999809,7,38.180000305,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
9a85f170-bd95-447a-8b72-5f5cc4ba3b69,CES-4428,39,Bronx Zoo Southern Blvd,Bronx,2025-10-16 08:38:12.000 -0400,2025-10-16 13:23:03.667 -0400,4.75,18,85.459999084,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
7f55c1a3-b8fb-421c-b4be-53b14197dcef,3HZ-V31,1,Times Square 44th St,Manhattan,2025-10-16 09:42:58.000 -0400,2025-10-16 13:33:38.169 -0400,3.839999914,35,134.559997559,completed,MA,2026-02-07 18:18:03.932 -0500,\\N,\\N
1f921ecb-fb91-4b09-a38a-ac4b5084f069,2VDE402,2,Penn Station 33rd St,Manhattan,2025-10-16 09:38:34.000 -0400,2025-10-16 13:00:14.642 -0400,3.359999895,28,94.120002747,completed,CA,2026-02-07 18:18:03.932 -0500,\\N,\\N
019e2616-0bd3-4d35-aed9-360deb9993f7,KHJ-2461,2,Penn Station 33rd St,Manhattan,2025-10-16 09:03:52.000 -0400,2025-10-16 13:28:36.639 -0400,4.409999847,28,123.550003052,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
ec2fb651-be9c-4891-b352-81c41c2216f8,KNM-5477,2,Penn Station 33rd St,Manhattan,2025-10-16 09:52:33.000 -0400,2025-10-16 13:28:42.347 -0400,3.599999905,28,100.870002747,completed,FL,2026-02-07 18:18:03.932 -0500,\\N,\\N
e1e52211-8a76-4fb2-a447-72ea183a98ae,A90-DFV,4,Financial District Wall St,Manhattan,2025-10-16 09:55:17.000 -0400,2025-10-16 13:22:17.113 -0400,3.450000048,40,138,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
c8f470ea-3f94-447f-8184-c436b5b6be80,M28-RLU,9,SoHo Broadway,Manhattan,2025-10-16 09:48:15.000 -0400,2025-10-16 13:35:57.278 -0400,3.799999952,35,132.830001831,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
505d5674-7e89-4198-b673-7ae368433eb7,A31-PRK,13,Harlem 125th St,Manhattan,2025-10-16 09:53:37.000 -0400,2025-10-16 13:10:14.711 -0400,3.279999971,15,49.159999847,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
a7f32686-ed23-414d-887c-0e220ee0b7d0,KNR-3531,14,Lincoln Center 65th St,Manhattan,2025-10-16 09:01:42.000 -0400,2025-10-16 13:32:27.037 -0400,4.510000229,30,135.380004883,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
e7164953-b053-4298-a4d1-96c626a00787,DRY-2364,16,Downtown Brooklyn Borough Hall,Brooklyn,2025-10-16 09:48:23.000 -0400,2025-10-16 13:15:54.281 -0400,3.460000038,9,31.129999161,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
4691802e-fc13-4e6c-956c-2059b0dcafa0,L72-YDT,19,Bay Ridge 5th Ave,Brooklyn,2025-10-16 09:37:24.000 -0400,2025-10-16 13:10:22.140 -0400,3.549999952,4,14.199999809,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
11629069-74d4-425f-b0d2-77f8ceff365e,W44-DME,19,Bay Ridge 5th Ave,Brooklyn,2025-10-16 09:07:53.000 -0400,2025-10-16 13:48:14.469 -0400,4.670000076,4,18.690000534,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
d32db3e8-4e22-4dba-a50e-f0f7aef20978,DZG-9353,22,Coney Island Boardwalk,Brooklyn,2025-10-16 09:32:19.000 -0400,2025-10-16 13:09:21.043 -0400,3.619999886,8,28.940000534,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
93d08123-514f-4e56-8e69-3d85cd950450,ZJT-6057,24,Flatbush Junction,Brooklyn,2025-10-16 09:21:51.000 -0400,2025-10-16 13:06:54.051 -0400,3.75,6,22.510000229,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
6c38d5b6-c628-4e12-822e-9d21e61326aa,TAS-7914,24,Flatbush Junction,Brooklyn,2025-10-16 09:29:41.000 -0400,2025-10-16 13:43:41.090 -0400,4.230000019,6,25.399999619,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
09c50b48-94fd-4602-8569-468265f92185,RUC-3943,25,Brighton Beach,Brooklyn,2025-10-16 09:38:27.000 -0400,2025-10-16 13:06:46.249 -0400,3.470000029,7,24.299999237,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
2a6eca0a-413b-49a1-97fc-abc04ce8ce79,B56-VCK,26,Long Island City Court Square,Queens,2025-10-16 09:44:03.000 -0400,2025-10-16 13:16:37.252 -0400,3.539999962,9,31.88999939,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
48c40e30-3a15-4792-ae70-72946063d6e7,D34-NKF,28,Jamaica Station,Queens,2025-10-16 09:46:26.000 -0400,2025-10-16 13:34:28.105 -0400,3.799999952,6,22.799999237,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
24c64e97-5301-450f-84aa-ff242262ad4f,FHW-9333,36,Jerome-190th St Garage,Bronx,2025-10-16 09:38:56.000 -0400,2025-10-16 13:42:13.190 -0400,4.050000191,7,28.379999161,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
18f14634-180f-46bf-a85d-4f85940415f2,TVP-1266,37,Yankee Stadium Lot A,Bronx,2025-10-16 09:55:30.000 -0400,2025-10-16 13:37:09.990 -0400,3.690000057,25,92.36000061,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
a4e74548-57a0-4234-a317-bf20bba3c12c,S64-BHS,37,Yankee Stadium Lot A,Bronx,2025-10-16 09:14:22.000 -0400,2025-10-16 13:26:45.749 -0400,4.210000038,25,105.160003662,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
07b2cc52-72b8-4c5b-b6f0-30ea9487efb7,C75-KYN,37,Yankee Stadium Lot A,Bronx,2025-10-16 09:50:55.000 -0400,2025-10-16 13:43:26.918 -0400,3.880000114,25,96.88999939,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
56bfe1cd-0afd-447e-bed5-2e6897501580,VEM-5653,42,Staten Island Mall,Staten_Island,2025-10-16 09:40:14.000 -0400,2025-10-16 13:47:06.291 -0400,4.110000134,0,0,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
e3af1d8f-0195-4e3d-9402-c5f387c81173,YGT-5167,2,Penn Station 33rd St,Manhattan,2025-10-16 10:33:55.000 -0400,2025-10-16 13:25:35.655 -0400,2.859999895,28,80.120002747,completed,FL,2026-02-07 18:18:03.932 -0500,\\N,\\N
e3565715-6ff3-4518-8640-28c31a21e1b1,LTU-3102,2,Penn Station 33rd St,Manhattan,2025-10-16 10:07:21.000 -0400,2025-10-16 13:13:44.391 -0400,3.109999895,28,86.980003357,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
d64585e3-6d60-4f7a-9d05-b260f0f94480,EHS-5749,3,Grand Central 42nd St,Manhattan,2025-10-16 10:53:22.000 -0400,2025-10-16 13:38:32.780 -0400,2.75,32,88.099998474,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
0a1909fe-422d-48b1-9bdb-a03442fa1f34,TDA-9054,3,Grand Central 42nd St,Manhattan,2025-10-16 10:00:29.000 -0400,2025-10-16 13:44:01.797 -0400,3.730000019,32,119.220001221,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
25008a3c-6d05-40d8-a380-6cdb17d25d66,EPP-4367,4,Financial District Wall St,Manhattan,2025-10-16 10:41:56.000 -0400,2025-10-16 13:59:20.699 -0400,3.289999962,40,131.61000061,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
c006c536-adde-4b45-b716-816b98ababe7,ZSN-9716,5,Midtown 5th Ave,Manhattan,2025-10-16 10:56:57.000 -0400,2025-10-16 13:47:49.603 -0400,2.849999905,38,108.220001221,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
1a37a661-c748-4147-8ef7-0bd020691d64,SZH-7002,6,Chelsea Market 15th St,Manhattan,2025-10-16 10:22:33.000 -0400,2025-10-16 13:57:18.035 -0400,3.579999924,25,89.480003357,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
7e380eaf-4890-494d-8744-ffc7ac9f59d5,SYX-9796,10,Tribeca Greenwich St,Manhattan,2025-10-16 10:18:44.000 -0400,2025-10-16 13:21:35.650 -0400,3.049999952,32,97.529998779,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
71db5f21-1388-4a6f-8c4c-d9a6da23ad26,TEV-5118,13,Harlem 125th St,Manhattan,2025-10-16 10:37:57.000 -0400,2025-10-16 13:25:40.725 -0400,2.799999952,15,41.930000305,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
7f59e8f2-900a-423d-8647-324bcd7b73b3,YSU-8483,14,Lincoln Center 65th St,Manhattan,2025-10-16 10:24:54.000 -0400,2025-10-16 13:08:36.116 -0400,2.730000019,30,81.849998474,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
3325779b-4ea7-4fa6-bcac-2f4a761e8b31,MSW-8463,14,Lincoln Center 65th St,Manhattan,2025-10-16 10:41:01.000 -0400,2025-10-16 13:27:03.004 -0400,2.769999981,30,83.019996643,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
56e0962c-624e-4478-bfad-7eb5962207cd,FXZ-8702,14,Lincoln Center 65th St,Manhattan,2025-10-16 10:30:22.000 -0400,2025-10-16 13:37:26.625 -0400,3.119999886,30,93.540000916,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
f05c70d8-93b0-4922-8b46-0a51be3291d2,TLU-4816,15,Columbus Circle,Manhattan,2025-10-16 10:38:13.000 -0400,2025-10-16 13:48:27.065 -0400,3.170000076,35,110.970001221,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
61ade9bb-a3d4-4449-9334-595f4d091700,2VL-B55,18,Williamsburg Bedford Ave,Brooklyn,2025-10-16 10:10:02.000 -0400,2025-10-16 13:01:48.259 -0400,2.859999895,15,42.939998627,completed,MA,2026-02-07 18:18:03.932 -0500,\\N,\\N
20d3854a-b023-45d9-b45f-ce873f31ed2f,ZTW-5562,20,Park Slope 7th Ave,Brooklyn,2025-10-16 10:37:06.000 -0400,2025-10-16 13:27:26.350 -0400,2.839999914,12,34.069999695,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
4cd610f8-e057-4174-875a-a14449a3d726,6CFH735,22,Coney Island Boardwalk,Brooklyn,2025-10-16 10:37:41.000 -0400,2025-10-16 13:53:13.142 -0400,3.25999999,8,26.069999695,completed,CA,2026-02-07 18:18:03.932 -0500,\\N,\\N
d8fe411c-8dcb-4712-acac-d3bba472f6bf,VLN-3956,22,Coney Island Boardwalk,Brooklyn,2025-10-16 10:32:45.000 -0400,2025-10-16 13:37:13.310 -0400,3.069999933,8,24.600000381,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
294f0a7d-5acf-4248-8dbb-2a41dfe2c7bb,AGX-5336,24,Flatbush Junction,Brooklyn,2025-10-16 10:13:33.000 -0400,2025-10-16 13:42:41.491 -0400,3.49000001,6,20.909999847,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
dbdb80da-b19f-4b77-a2e3-e75894b7b050,CNV-4562,26,Long Island City Court Square,Queens,2025-10-16 10:34:22.000 -0400,2025-10-16 13:18:05.835 -0400,2.730000019,9,24.559999466,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
e0fa829c-0c82-48f2-bc46-ec66e6e8b1b3,AUV-3763,32,Queens Center Mall,Queens,2025-10-16 10:14:34.000 -0400,2025-10-16 13:21:50.084 -0400,3.119999886,5,15.609999657,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
7327784e-c58c-46c5-be54-c1299f2476bc,XTV-4804,33,Rego Park 63rd Dr,Queens,2025-10-16 10:30:01.000 -0400,2025-10-16 13:20:46.454 -0400,2.849999905,5,14.229999542,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
81332d14-462f-4c25-9531-0199b5ceaa4d,5WB-Z11,33,Rego Park 63rd Dr,Queens,2025-10-16 10:48:37.000 -0400,2025-10-16 13:52:22.395 -0400,3.059999943,5,15.31000042,completed,MA,2026-02-07 18:18:03.932 -0500,\\N,\\N
1e7458db-559b-4a1d-9abc-dd64789dd598,EXB-2834,36,Jerome-190th St Garage,Bronx,2025-10-16 10:27:56.000 -0400,2025-10-16 13:06:04.626 -0400,2.640000105,7,18.450000763,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
f105adb1-0391-48d3-923a-95d7a45af120,ZNP-6912,37,Yankee Stadium Lot A,Bronx,2025-10-16 10:12:25.000 -0400,2025-10-16 13:00:39.999 -0400,2.799999952,25,70.099998474,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
c538c594-cda5-4517-9839-5e92cae3225f,FKH-6169,37,Yankee Stadium Lot A,Bronx,2025-10-16 10:19:56.000 -0400,2025-10-16 13:28:01.115 -0400,3.130000114,25,78.370002747,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
9d2447c3-a082-4c0d-a39d-9c0b2d6824da,UBH-4659,39,Bronx Zoo Southern Blvd,Bronx,2025-10-16 10:07:00.000 -0400,2025-10-16 13:05:54.751 -0400,2.980000019,18,53.669998169,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
5a023528-b3e4-46ba-b079-9d06f484d4e0,RF-91278,2,Penn Station 33rd St,Manhattan,2025-10-16 11:33:46.000 -0400,2025-10-16 13:58:33.129 -0400,2.410000086,28,67.569999695,completed,CT,2026-02-07 18:18:03.932 -0500,\\N,\\N
52bb90cc-d549-4f62-ae06-9624a7624dc1,C74-CAT,3,Grand Central 42nd St,Manhattan,2025-10-16 11:42:05.000 -0400,2025-10-16 13:21:46.941 -0400,1.659999967,32,53.169998169,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
5f8b6820-7f1d-4c09-a0fa-7ed40243c494,AAM-8047,5,Midtown 5th Ave,Manhattan,2025-10-16 11:18:26.000 -0400,2025-10-16 13:33:59.215 -0400,2.25999999,38,85.849998474,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
66989f24-4f3a-428e-9f93-0fbb5f798762,3PG-K37,6,Chelsea Market 15th St,Manhattan,2025-10-16 11:28:32.000 -0400,2025-10-16 13:13:22.730 -0400,1.75,25,43.689998627,completed,MA,2026-02-07 18:18:03.932 -0500,\\N,\\N
7edaa759-2a53-4588-9661-c675b9eacc6d,JFV-9599,13,Harlem 125th St,Manhattan,2025-10-16 11:43:31.000 -0400,2025-10-16 13:52:35.970 -0400,2.150000095,15,32.270000458,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
c3ae07c3-9dc8-42a7-9875-2a582357427a,PBM-4239,15,Columbus Circle,Manhattan,2025-10-16 11:45:17.000 -0400,2025-10-16 13:55:56.020 -0400,2.180000067,35,76.209999084,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
cf1df69c-5f3b-441a-93ca-16e910aa7396,YH-46480,16,Downtown Brooklyn Borough Hall,Brooklyn,2025-10-16 11:00:15.000 -0400,2025-10-16 13:35:29.350 -0400,2.589999914,9,23.290000916,completed,CT,2026-02-07 18:18:03.932 -0500,\\N,\\N
b8fdd944-c583-42d7-af58-4947c0e1036f,GGC-2122,19,Bay Ridge 5th Ave,Brooklyn,2025-10-16 11:14:13.000 -0400,2025-10-16 13:19:50.313 -0400,2.089999914,4,8.369999886,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
5793fa35-5f4a-488a-82e4-6aeb9e7a354a,XFX-2872,19,Bay Ridge 5th Ave,Brooklyn,2025-10-16 11:35:41.000 -0400,2025-10-16 13:43:27.216 -0400,2.130000114,4,8.520000458,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
41ddfa4a-952d-4383-825e-a71f9bf0415a,XRS-6151,21,Brooklyn Heights Montague St,Brooklyn,2025-10-16 11:01:00.000 -0400,2025-10-16 13:06:29.294 -0400,2.089999914,14,29.280000687,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
51c394ff-30cd-4b89-945a-1029c85e6371,T66-LKK,22,Coney Island Boardwalk,Brooklyn,2025-10-16 11:00:11.000 -0400,2025-10-16 13:32:03.751 -0400,2.529999971,8,20.25,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
77cef552-2b70-4951-9298-7d812189cf20,AXZ-5693,22,Coney Island Boardwalk,Brooklyn,2025-10-16 11:08:26.000 -0400,2025-10-16 13:31:10.687 -0400,2.380000114,8,19.030000687,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
9789b451-2768-4dbb-9110-c1def0704c9a,HXZ-7391,23,Bensonhurst 86th St,Brooklyn,2025-10-16 11:17:53.000 -0400,2025-10-16 13:31:10.184 -0400,2.220000029,5,11.109999657,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
163ac941-741e-4605-bea7-31568799eff9,PDT-8622,24,Flatbush Junction,Brooklyn,2025-10-16 11:35:46.000 -0400,2025-10-16 13:23:41.497 -0400,1.799999952,6,10.789999962,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
82b2e3ae-70e4-4cc3-b949-b30a9f1c4140,Y47-FVC,36,Jerome-190th St Garage,Bronx,2025-10-16 11:57:29.000 -0400,2025-10-16 13:55:33.730 -0400,1.970000029,7,13.779999733,completed,NJ,2026-02-07 18:18:03.932 -0500,\\N,\\N
12e770d0-73a8-408b-94c2-301ac0ed5c45,YVB-2773,36,Jerome-190th St Garage,Bronx,2025-10-16 11:24:25.000 -0400,2025-10-16 13:28:51.054 -0400,2.069999933,7,14.520000458,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
8e021509-89f9-4427-9784-36c78f2d2ed4,UGY-3662,37,Yankee Stadium Lot A,Bronx,2025-10-16 11:09:18.000 -0400,2025-10-16 13:11:00.496 -0400,2.029999971,25,50.709999084,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
ced69517-a4f7-45c1-975d-18bf981a2ff8,RFK-9878,37,Yankee Stadium Lot A,Bronx,2025-10-16 11:51:39.000 -0400,2025-10-16 13:56:13.043 -0400,2.079999924,25,51.900001526,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
805ac183-12d4-4393-b952-7c753f6e5617,931-706,40,Bronxdale Municipal,Bronx,2025-10-16 11:12:59.000 -0400,2025-10-16 13:00:11.566 -0400,1.789999962,5,8.930000305,completed,RI,2026-02-07 18:18:03.932 -0500,\\N,\\N
12c3bd29-acf1-436b-a5a2-6e62d96905e5,SGH-2325,11,East Village 2nd Ave,Manhattan,2025-10-16 12:54:50.000 -0400,2025-10-16 13:34:50.052 -0400,0.6700000167,22,14.670000076,completed,NY,2026-02-07 18:18:03.932 -0500,\\N,\\N
1f736eca-42a8-4ea7-a16c-99058ee8f8f2,EXE-9416,16,Downtown Brooklyn Borough Hall,Brooklyn,2025-10-16 12:25:38.000 -0400,2025-10-16 13:11:25.556 -0400,0.7599999905,9,6.869999886,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
45ffc58c-c91f-4fce-81ed-29b9436886d4,USM-2023,17,DUMBO Water St,Brooklyn,2025-10-16 12:19:02.000 -0400,2025-10-16 13:27:52.525 -0400,1.149999976,18,20.649999619,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
4a3089c2-5d8c-4714-b65a-5c0ced0fe449,ZJW-2635,19,Bay Ridge 5th Ave,Brooklyn,2025-10-16 12:05:16.000 -0400,2025-10-16 13:55:13.609 -0400,1.830000043,4,7.329999924,completed,PA,2026-02-07 18:18:03.932 -0500,\\N,\\N
